hyper	hypo	sim
explicit_feedback	test_case_generation	0.0
sparse_approximation	text_classification	0.0
music_recommendation	variational_approximation	0.0
clustering	collaborative_filtering	0.02789400278940024
theoretical_computer_science	approximation_theory	0.0
pseudo_relevance_feedback	relevance_feedback	0.2312811980033274
image_retrieval	software_architecture_design	0.0
image_retrieval	uml_2.0	0.0
unified_modeling_language	network_protocols	0.0
information_retrieval	computer_science	0.02807017543859644
bm25	medical_image_segmentation	0.0
bug_reports	automated_reasoning	0.0
lexical_resources	wordnet	0.01834862385321095
retrieval_models	vector_space_model	0.0
automatic_programming	lexical_resources	0.0
software_design	software_engineering	0.0036630036630036613
cellular_automata	web_mining	0.0
formal_logic	higher-order_logic	0.0
relevance_feedback	fuzzy_clustering	0.0
web_usage_mining	statistical_machine_translation	0.0
web_personalization	web_mining	0.010204081632652958
data_warehouse	data_mining	0.004510309278350514
requirements_specification	coreference_resolution	0.0
translation_quality	music_recommendation	0.0
computational_learning_theory	requirements_elicitation	0.0
natural_language_processing	textual_entailment	0.017543859649122497
formal_logic	statistical_language_models	0.0
parallel_corpora	text_clustering	0.0
computer_vision	image_enhancement	0.008130081300812943
requirements_management	opinion_mining	0.0
web_mining	web_personalization	0.16666666666663887
requirements_traceability	requirements_engineering	0.0
dialogue_systems	heterogeneous_wireless_network	0.0
web_page_classification	web_mining	0.030612244897958874
entity_extraction	information_extraction	0.001453488372093021
automatic_programming	higher-order_logic	0.0
sparse_approximation	approximation_theory	0.0
requirements_specification	decision_tables	0.0
rule_induction	decision_rules	0.0041322314049586605
language_model	linear_programming_relaxation	0.0
requirements_engineering	requirements_traceability	0.0
cellular_automata	software_design	0.0
information_retrieval	learning_to_rank	0.10196078431372528
first-order_logic	formal_logic	0.0
first-order_logic	statistical_language_models	0.0
dialogue_systems	natural_language_processing	0.0031746031746031694
computational_learning_theory	language_model	0.0
object_detection	formal_logic	0.0
requirements_traceability	bm25	0.0
image_retrieval	content-based_image_retrieval	0.0
clustering	k-means_clustering	0.9999999999999941
entity_extraction	sentiment_analysis	0.0
coreference_resolution	web_mining	0.0
parallel_corpora	machine_translation	0.0066577896138481935
natural_language_processing	lexical_resources	0.02325581395348783
computer_science	computer_vision	0.0010465724751439031
video_processing	collaborative_filtering	0.0
tag_recommendation	peer-to-peer_networks	0.0
information_retrieval	retrieval_effectiveness	0.08467741935483837
information_extraction	query_reformulation	0.0
apriori	learning_to_rank	0.0
spatial_data_mining	image_segmentation	0.0
parallel_corpora	network_protocols	0.0
wordnet	link_analysis	0.0
wireless_networks	computer_science	0.0
language_model	collaborative_filtering	0.0
spatial_data_mining	statistical_language_models	0.0
query_expansion	retrieval_effectiveness	0.0322580645161289
relevance_feedback	bm25	0.01769911504424763
automata_theory	query_processing	0.0
spectral_clustering	clustering	0.05176573810046062
computer_science	computer_networks	0.0055555555555555245
vector_space_model	gesture_recognition	0.0
automatic_programming	mean_average_precision	0.0
requirements_management	higher-order_logic	0.0
link_analysis	content-based_image_retrieval	0.0
question_answering	information_retrieval	0.00714139971434401
face_recognition	personalized_recommendation	0.0
computer_vision	image_retrieval	0.010113780025284437
graph_theory	decision_rules	0.0
parallel_corpora	requirements_elicitation	0.0
image_enhancement	rule_induction	0.0
frequent_closed_itemsets	heterogeneous_wireless_network	0.0
requirements_elicitation	requirements_engineering	0.0
turing_machines	first-order_logic	0.0
syntactic_parsing	natural_language_processing	0.0015873015873015847
question_answering	query_expansion	0.0025445292620865072
rule_induction	language_model	0.0
network_protocols	computer_networks	0.011111111111111049
rule_induction	face_recognition	0.0
hierarchical_clustering	music_recommendation	0.0
linear_programming_relaxation	object_detection	0.0
clustering	variational_approximation	0.0
natural_language_processing	dependency_parsing	0.0
data_mining	computer_science	0.019298245614035054
uml_2.0	unified_modeling_language	0.0
computer_vision	object_detection	0.031100478468899483
turing_machines	automata_theory	0.01886792452830153
graph_theory	dependency_parsing	0.0
theoretical_computer_science	computational_learning_theory	0.0
association_rule_mining	automated_reasoning	0.0
usability_testing	system_testing	0.0
spatial_data_mining	data_mining	0.009342783505154637
question_answering	unified_modeling_language	0.0
language_model	routing_algorithm	0.0
peer-to-peer_networks	automata_theory	0.0
finite_automata	web_usage_mining	0.0
text_mining	sentiment_analysis	0.0
data_mining	automata_theory	0.0
requirements_engineering	recommender_systems	0.0
image_enhancement	multi-hop_wireless_networks	0.0
data_warehouse	lexical_resources	0.0
requirements_elicitation	music_recommendation	0.0
association_rule_mining	frequent_item_sets	0.0
fuzzy_clustering	lexical_resources	0.0
web_search	tag_recommendation	0.0
computer_science	natural_language_processing	0.0031746031746031694
approximation_theory	machine_translation	0.0
gesture_recognition	object_detection	0.0
statistical_machine_translation	dialogue_systems	0.0
natural_language_processing	implicit_feedback	0.0
automata_theory	software_engineering	0.0
k-means_clustering	sentiment_analysis	0.004273504273504256
formal_logic	automated_reasoning	0.01587301587301562
approximation_theory	stochastic_approximation	0.03361344537815098
unified_modeling_language	decision_rules	0.0
automated_reasoning	formal_logic	0.33333333333322224
spectral_clustering	web_usage_mining	0.0
requirements_management	test_case_generation	0.0
mean_average_precision	fuzzy_clustering	0.0
text_mining	opinion_mining	0.02020202020202
variational_approximation	text_mining	0.0
network_protocols	image_enhancement	0.0
requirements_traceability	clustering	0.0
opinion_mining	face_recognition	0.0
stochastic_approximation	uml_class_diagrams	0.0
web_search	statistical_language_models	0.0
bilingual_dictionary	stochastic_approximation	0.0
spectral_clustering	image_segmentation	0.004999999999999995
requirements_engineering	software_engineering	0.002616431187859758
requirements_traceability	spatial_data_mining	0.0
textual_entailment	personalized_recommendation	0.0
image_enhancement	query_reformulation	0.0
frequent_item_sets	association_rule_mining	0.0
statistical_machine_translation	web_personalization	0.0
implicit_feedback	translation_quality	0.0
machine_translation	entity_extraction	0.0
question_answering	requirements_traceability	0.0
query_expansion	software_architecture_design	0.0
software_engineering	requirements_engineering	0.0431034482758617
information_retrieval	image_retrieval	0.003792667509481664
apriori	bug_reports	0.0
automated_reasoning	statistical_machine_translation	0.0
bm25	retrieval_effectiveness	0.01612903225806445
wordnet	lexical_resources	0.13953488372092698
pushdown_systems	automata_theory	0.0
language_model	requirements_elicitation	0.0
face_recognition	object_detection	0.0011961722488038262
frequent_closed_itemsets	entity_extraction	0.0
opinion_mining	pushdown_systems	0.0
hierarchical_clustering	usability_testing	0.0
natural_language_processing	information_extraction	0.02616279069767438
data_mining	sparse_approximation	0.0
web_personalization	peer-to-peer_networks	0.0
part-of-speech_tagging	explicit_feedback	0.0
natural_language_processing	machine_translation	0.015978695073235665
relevance_feedback	pseudo_relevance_feedback	0.9999999999999926
medical_image_segmentation	ad_hoc_wireless_networks	0.0
decision_tables	frequent_closed_itemsets	0.0
explicit_feedback	requirements_elicitation	0.0
vector_space_model	requirements_engineering	0.0
parallel_corpora	spectral_clustering	0.0
image_enhancement	computer_vision	0.0005232862375719516
theoretical_computer_science	automata_theory	0.0
approximation_theory	polynomial_time_approximation_scheme	0.0
translation_quality	automata_theory	0.0
text_mining	object-oriented_design	0.0
pseudo_relevance_feedback	graph_theory	0.0
statistical_machine_translation	multi-hop_wireless_networks	0.0
text_mining	text_classification	0.0
k-means_clustering	lexical_resources	0.0
parallel_text	first-order_logic	0.0
opinion_mining	language_model	0.0
image_enhancement	network_protocols	0.0
language_model	part-of-speech_tagging	0.0
information_extraction	statistical_machine_translation	0.0
retrieval_effectiveness	computational_learning_theory	0.0
web_mining	polynomial_time_approximation_scheme	0.0
video_processing	web_personalization	0.0
rule_induction	opinion_mining	0.0
opinion_mining	text_mining	0.005305039787798394
theoretical_computer_science	uml_2.0	0.0
k-means_clustering	part-of-speech_tagging	0.0
decision_tables	automated_reasoning	0.0
statistical_machine_translation	object-oriented_design	0.0
relevance_feedback	wordnet	0.0
syntactic_parsing	finite_automata	0.0
automata_theory	first-order_logic	0.0
machine_translation	translation_quality	0.19767441860464888
spatial_data_mining	web_personalization	0.0
spatial_data_mining	graph_theory	0.0
decision_rules	heterogeneous_wireless_network	0.0
wireless_networks	ad_hoc_wireless_networks	0.9999999999999866
patent_retrieval	computer_vision	0.0
heterogeneous_wireless_network	wireless_networks	0.0013458950201884247
uml_2.0	sentiment_analysis	0.0
parallel_corpora	web_personalization	0.0
peer-to-peer_networks	pushdown_systems	0.0
image_enhancement	frequent_item_sets	0.0
mean_average_precision	lexical_resources	0.0
ad_hoc_wireless_networks	image_enhancement	0.0
relation_extraction	pseudo_relevance_feedback	0.0
variational_approximation	hierarchical_clustering	0.0
sentiment_analysis	automated_reasoning	0.0
automated_theorem_proving	higher-order_logic	0.0
heterogeneous_wireless_network	part-of-speech_tagging	0.0
mean_average_precision	computer_science	0.0
natural_language_processing	dialogue_systems	0.030303030303029846
syntactic_parsing	variational_approximation	0.0
web_mining	data_mining	0.004510309278350514
statistical_machine_translation	statistical_language_models	0.0
association_rule_mining	image_enhancement	0.0
vector_space_model	retrieval_models	0.0
software_architecture_design	software_design	0.0
network_protocols	software_design	0.0
fuzzy_clustering	sparse_approximation	0.0
language_model	statistical_language_models	0.9999999999999616
automata_theory	wireless_networks	0.0
information_retrieval	web_search	0.03088326127239035
data_mining	clustering	0.016670322439131385
text_classification	lexical_resources	0.0
image_segmentation	computer_vision	0.014652014652014645
relation_extraction	requirements_traceability	0.0
finite_automata	retrieval_models	0.0
usability_testing	spectral_clustering	0.0
automatic_programming	software_engineering	0.0005232862375719516
routing_algorithm	gesture_recognition	0.0
vector_space_model	collaborative_filtering	0.004184100418410036
learning_to_rank	information_retrieval	0.012650479493980817
polynomial_time_approximation_scheme	retrieval_effectiveness	0.0
association_rule_mining	data_mining	0.0032216494845360814
information_retrieval	question_answering	0.04447632711621227
system_testing	software_engineering	0.0
medical_image_segmentation	opinion_mining	0.0
web_usage_mining	textual_entailment	0.0
average_precision	finite_automata	0.0
finite_automata	wireless_networks	0.0
linear_programming_relaxation	computational_learning_theory	0.0
patent_retrieval	object-oriented_design	0.0
machine_translation	parallel_text	0.09090909090908679
information_retrieval	retrieval_models	0.18442622950819598
natural_language_processing	retrieval_models	0.0
theoretical_computer_science	computer_vision	0.0
opinion_mining	peer-to-peer_networks	0.0
web_search	patent_retrieval	0.0
lexical_resources	natural_language_processing	0.0015873015873015847
automata_theory	language_model	0.0
retrieval_models	bm25	0.0530973451327429
decision_trees	uml_class_diagrams	0.0
approximation_theory	graph_theory	0.0
decision_tables	pushdown_systems	0.0
text_classification	wordnet	0.0030581039755351587
fuzzy_clustering	requirements_traceability	0.0
natural_language_processing	retrieval_effectiveness	0.0
explicit_feedback	finite_automata	0.0
lexical_resources	clustering	0.00010967317394165385
sparse_approximation	decision_tables	0.0
turing_machines	mean_average_precision	0.0
query_processing	information_retrieval	0.003468679861252805
text_mining	language_model	0.0
data_mining	data_warehouse	0.03608247422680403
formal_logic	first-order_logic	0.0
linear_programming_relaxation	video_processing	0.0
approximation_theory	sparse_approximation	0.0
query_expansion	patent_retrieval	0.05714285714285551
decision_tables	music_recommendation	0.0
automated_reasoning	medical_image_segmentation	0.0
system_testing	usability_testing	0.0
machine_translation	linear_programming_relaxation	0.0
retrieval_effectiveness	average_precision	0.011904761904761857
hierarchical_clustering	clustering	0.029831103312129847
peer-to-peer_networks	turing_machines	0.0
pushdown_systems	computer_science	0.0
wireless_networks	wordnet	0.0
text_mining	natural_language_processing	0.017460317460317433
decision_rules	hierarchical_clustering	0.0
automated_reasoning	spectral_clustering	0.0
query_reformulation	object_detection	0.0
dependency_parsing	natural_language_processing	0.0
retrieval_models	stochastic_approximation	0.0
web_usage_mining	learning_to_rank	0.0
hierarchical_clustering	requirements_traceability	0.0
information_retrieval	web_mining	0.06122448979591775
automata_theory	network_protocols	0.0
coreference_resolution	turing_machines	0.0
average_precision	web_usage_mining	0.0
frequent_item_sets	frequent_closed_itemsets	0.0
wireless_networks	uml_2.0	0.0
requirements_elicitation	sparse_approximation	0.0
textual_entailment	spectral_clustering	0.0
vector_space_model	requirements_traceability	0.0
requirements_specification	requirements_engineering	0.008620689655172339
routing_algorithm	computer_networks	0.0055555555555555245
data_warehouse	frequent_closed_itemsets	0.0
turing_machines	test_case_generation	0.0
decision_tables	linear_programming_relaxation	0.0
machine_translation	object_detection	0.0011961722488038262
information_extraction	relation_extraction	0.02013422818791933
personalized_recommendation	parallel_corpora	0.0
tag_recommendation	spatial_data_mining	0.0
bm25	patent_retrieval	0.0
rule_induction	data_mining	0.00032216494845360813
cellular_automata	bilingual_dictionary	0.0
relevance_feedback	text_clustering	0.0
opinion_mining	decision_tables	0.0
relevance_feedback	explicit_feedback	0.0
natural_language_processing	syntactic_parsing	0.021739130434782136
image_retrieval	k-means_clustering	0.0
system_testing	statistical_language_models	0.0
automata_theory	pushdown_systems	0.0
dependency_parsing	data_warehouse	0.0
text_clustering	music_recommendation	0.0
routing_algorithm	machine_translation	0.0
video_processing	computer_vision	0.0020931449502878063
heterogeneous_wireless_network	vector_space_model	0.0
requirements_management	statistical_machine_translation	0.0
part-of-speech_tagging	natural_language_processing	0.0
clustering	mean_average_precision	0.0
unified_modeling_language	uml_2.0	0.0
frequent_closed_itemsets	sentiment_analysis	0.0
cellular_automata	automata_theory	0.03773584905660306
computer_networks	peer-to-peer_networks	0.0
query_processing	gesture_recognition	0.0
automata_theory	automatic_programming	0.0
information_extraction	entity_extraction	0.01818181818181785
decision_rules	rule_induction	0.014705882352940961
requirements_specification	requirements_traceability	0.0
music_recommendation	web_mining	0.0
automatic_programming	network_protocols	0.0
information_retrieval	fuzzy_clustering	0.0
uml_class_diagrams	average_precision	0.0
syntactic_parsing	clustering	0.0
relevance_feedback	implicit_feedback	0.013793103448275768
variational_approximation	parallel_corpora	0.0
relevance_feedback	information_retrieval	0.005509079779636807
bm25	heterogeneous_wireless_network	0.0
automated_reasoning	retrieval_effectiveness	0.0
sparse_approximation	collaborative_filtering	0.0
implicit_feedback	relevance_feedback	0.00332778702163061
frequent_item_sets	syntactic_parsing	0.0
linear_programming_relaxation	decision_tables	0.0
gesture_recognition	association_rule_mining	0.0
automata_theory	turing_machines	0.004424778761061928
natural_language_processing	part-of-speech_tagging	0.0
routing_algorithm	mean_average_precision	0.0
stochastic_approximation	software_engineering	0.0
multi-hop_wireless_networks	image_enhancement	0.0
finite_automata	video_processing	0.0
syntactic_parsing	theoretical_computer_science	0.0
decision_trees	multi-hop_wireless_networks	0.0
decision_tables	apriori	0.0
object_detection	learning_to_rank	0.0
average_precision	retrieval_effectiveness	0.012096774193548338
textual_entailment	natural_language_processing	0.0015873015873015847
learning_to_rank	theoretical_computer_science	0.0
polynomial_time_approximation_scheme	stochastic_approximation	0.0
text_mining	data_mining	0.009342783505154637
software_architecture_design	computer_networks	0.0
data_mining	rule_induction	0.014705882352940961
requirements_traceability	decision_rules	0.0
mean_average_precision	bilingual_dictionary	0.0
computer_vision	entity_extraction	0.0
dialogue_systems	text_classification	0.0
software_design	statistical_language_models	0.0
computational_learning_theory	theoretical_computer_science	0.0
web_search	text_clustering	0.0
automatic_programming	computational_learning_theory	0.0
query_expansion	medical_image_segmentation	0.0
frequent_closed_itemsets	wordnet	0.0
retrieval_models	pushdown_systems	0.0
pushdown_systems	web_page_classification	0.0
link_analysis	data_mining	0.002255154639175257
computer_networks	wireless_networks	0.0
fuzzy_clustering	apriori	0.0
wordnet	computer_science	0.0
text_mining	information_retrieval	0.004692919812283206
clustering	lexical_resources	0.02325581395348783
personalized_recommendation	rule_induction	0.0
web_mining	personalized_recommendation	0.0
medical_image_segmentation	object-oriented_design	0.0
stochastic_approximation	wordnet	0.0
relation_extraction	requirements_management	0.0
retrieval_models	usability_testing	0.0
computer_networks	computer_science	0.0017543859649122775
approximation_theory	lexical_resources	0.0
part-of-speech_tagging	dependency_parsing	0.0
web_mining	first-order_logic	0.0
automated_reasoning	theoretical_computer_science	0.0
web_search	network_protocols	0.0
dependency_parsing	heterogeneous_wireless_network	0.0
rule_induction	decision_trees	0.0009082652134423244
wireless_networks	heterogeneous_wireless_network	0.9999999999996666
vector_space_model	text_clustering	0.0
sentiment_analysis	turing_machines	0.0
requirements_engineering	requirements_management	0.0
statistical_machine_translation	machine_translation	0.3741677762982685
translation_quality	machine_translation	0.022636484687083857
frequent_closed_itemsets	lexical_resources	0.0
rule_induction	stochastic_approximation	0.0
decision_tables	face_recognition	0.0
usability_testing	natural_language_processing	0.0
ad_hoc_wireless_networks	question_answering	0.0
statistical_language_models	language_model	0.028540065861690417
decision_trees	wireless_networks	0.0004486316733961416
web_mining	web_usage_mining	0.03571428571428444
query_processing	opinion_mining	0.0
data_warehouse	finite_automata	0.0
web_page_classification	turing_machines	0.0
dialogue_systems	peer-to-peer_networks	0.0
natural_language_processing	coreference_resolution	0.014084507042253423
image_retrieval	parallel_text	0.0
object_detection	routing_algorithm	0.0
unified_modeling_language	retrieval_effectiveness	0.0
heterogeneous_wireless_network	hierarchical_clustering	0.0
graph_theory	computer_networks	0.0055555555555555245
bug_reports	system_testing	0.0
information_extraction	natural_language_processing	0.028571428571428525
query_processing	dialogue_systems	0.0
uml_2.0	part-of-speech_tagging	0.0
cellular_automata	graph_theory	0.0
network_protocols	translation_quality	0.0
theoretical_computer_science	automated_reasoning	0.0
uml_class_diagrams	frequent_closed_itemsets	0.0
heterogeneous_wireless_network	text_clustering	0.0
k-means_clustering	clustering	0.021166922570739193
formal_logic	image_segmentation	0.0
requirements_specification	polynomial_time_approximation_scheme	0.0
object_detection	computer_vision	0.013605442176870743
text_mining	text_clustering	0.0
heterogeneous_wireless_network	web_usage_mining	0.0
requirements_engineering	query_reformulation	0.0
finite_automata	web_personalization	0.0
multi-hop_wireless_networks	query_reformulation	0.0
coreference_resolution	polynomial_time_approximation_scheme	0.0
patent_retrieval	information_retrieval	0.002856559885737604
query_processing	query_expansion	0.0050890585241730145
automated_reasoning	opinion_mining	0.0
apriori	association_rule_mining	0.01704545454545445
graph_theory	theoretical_computer_science	0.052631578947367495
language_model	dialogue_systems	0.015151515151514923
automatic_programming	hierarchical_clustering	0.0
wireless_networks	bilingual_dictionary	0.0
retrieval_models	web_usage_mining	0.0
query_processing	text_clustering	0.0
image_segmentation	parallel_corpora	0.0
textual_entailment	image_segmentation	0.0
web_mining	web_page_classification	0.07692307692307494
rule_induction	link_analysis	0.0
computer_science	theoretical_computer_science	0.9999999999999825
spectral_clustering	question_answering	0.0
part-of-speech_tagging	requirements_engineering	0.0
query_reformulation	association_rule_mining	0.0
requirements_specification	test_case_generation	0.0
usability_testing	pseudo_relevance_feedback	0.0
automata_theory	approximation_theory	0.0
gesture_recognition	wordnet	0.0
network_protocols	approximation_theory	0.0
unified_modeling_language	uml_class_diagrams	0.9999999999999091
data_warehouse	retrieval_models	0.0
software_design	parallel_text	0.0
collaborative_filtering	frequent_closed_itemsets	0.0
medical_image_segmentation	image_segmentation	0.021999999999999978
mean_average_precision	approximation_theory	0.0
recommender_systems	parallel_text	0.0
query_expansion	machine_translation	0.0013315579227696386
web_mining	approximation_theory	0.0
average_precision	entity_extraction	0.0
natural_language_processing	rule_induction	0.0
test_case_generation	question_answering	0.0
text_clustering	polynomial_time_approximation_scheme	0.0
data_warehouse	computer_networks	0.0
approximation_theory	variational_approximation	0.0
information_retrieval	relevance_feedback	0.04326123128119793
query_reformulation	query_processing	0.0
link_analysis	unified_modeling_language	0.0
data_mining	wireless_networks	0.0004486316733961416
ad_hoc_wireless_networks	retrieval_models	0.0
recommender_systems	tag_recommendation	0.0
sentiment_analysis	parallel_text	0.0
vector_space_model	hierarchical_clustering	0.0
theoretical_computer_science	graph_theory	0.021428571428571276
parallel_text	parallel_corpora	0.0
personalized_recommendation	recommender_systems	0.0
automated_reasoning	polynomial_time_approximation_scheme	0.0
query_processing	query_reformulation	0.0
computer_vision	image_segmentation	0.02899999999999997
recommender_systems	information_retrieval	0.004080799836768006
requirements_engineering	formal_logic	0.0
average_precision	part-of-speech_tagging	0.0
object_detection	requirements_elicitation	0.0
learning_to_rank	ad_hoc_wireless_networks	0.0
object_detection	variational_approximation	0.0
language_model	learning_to_rank	0.0
wireless_networks	rule_induction	0.0
text_clustering	text_mining	0.0
graph_theory	variational_approximation	0.0
hierarchical_clustering	first-order_logic	0.0
translation_quality	requirements_elicitation	0.0
clustering	vector_space_model	0.04040404040404
system_testing	part-of-speech_tagging	0.0
translation_quality	k-means_clustering	0.0
object_detection	face_recognition	0.0009624639076034641
tag_recommendation	recommender_systems	0.0
information_retrieval	recommender_systems	0.023227383863080656
system_testing	bug_reports	0.0
natural_language_processing	question_answering	0.020086083213773285
test_case_generation	collaborative_filtering	0.0
tag_recommendation	textual_entailment	0.0
sparse_approximation	dependency_parsing	0.0
variational_approximation	syntactic_parsing	0.0
pseudo_relevance_feedback	requirements_specification	0.0
personalized_recommendation	statistical_machine_translation	0.0
language_model	natural_language_processing	0.0015873015873015847
computer_vision	computer_science	0.003508771929824555
syntactic_parsing	k-means_clustering	0.0
recommender_systems	collaborative_filtering	0.08926080892608076
wireless_networks	multi-hop_wireless_networks	0.9999999999999916
text_clustering	automated_reasoning	0.0
text_mining	syntactic_parsing	0.0
web_usage_mining	decision_tables	0.0
tag_recommendation	opinion_mining	0.0
computer_vision	web_page_classification	0.0
bm25	linear_programming_relaxation	0.0
recommender_systems	personalized_recommendation	0.0
stochastic_approximation	approximation_theory	0.14814814814814267
data_mining	formal_logic	0.0
decision_tables	requirements_management	0.0
syntactic_parsing	heterogeneous_wireless_network	0.0
software_architecture_design	patent_retrieval	0.0
ad_hoc_wireless_networks	coreference_resolution	0.0
linear_programming_relaxation	approximation_theory	0.0
peer-to-peer_networks	computer_networks	0.0
parallel_text	machine_translation	0.0026631158455392772
query_reformulation	pushdown_systems	0.0
automated_reasoning	automated_theorem_proving	0.0
computer_science	information_retrieval	0.004284839828606406
relevance_feedback	computer_networks	0.0
decision_tables	rule_induction	0.0
automated_theorem_proving	computer_networks	0.0
image_retrieval	web_mining	0.0
image_retrieval	computer_vision	0.0041862899005756125
routing_algorithm	query_reformulation	0.0
recommender_systems	uml_class_diagrams	0.0
software_engineering	computer_science	0.05438596491228061
variational_approximation	approximation_theory	0.0
machine_translation	parallel_corpora	0.05263157894736787
apriori	text_classification	0.0
software_design	unified_modeling_language	0.0023980815347721765
tag_recommendation	fuzzy_clustering	0.0
mean_average_precision	retrieval_effectiveness	0.0040322580645161124
textual_entailment	cellular_automata	0.0
software_architecture_design	pushdown_systems	0.0
data_mining	web_mining	0.08163265306122366
bm25	k-means_clustering	0.0
peer-to-peer_networks	automated_reasoning	0.0
music_recommendation	recommender_systems	0.0
variational_approximation	query_processing	0.0
computer_vision	spectral_clustering	0.007712082262210777
natural_language_processing	web_personalization	0.0
sparse_approximation	opinion_mining	0.0
clustering	data_mining	0.04413659793814432
software_engineering	finite_automata	0.007812499999999939
query_processing	translation_quality	0.0
vector_space_model	automated_reasoning	0.0
uml_2.0	bug_reports	0.0
ad_hoc_wireless_networks	wireless_networks	0.03319874383131448
web_personalization	learning_to_rank	0.0
test_case_generation	system_testing	0.0
bm25	content-based_image_retrieval	0.0
software_architecture_design	machine_translation	0.0
first-order_logic	computer_networks	0.0
web_search	information_retrieval	0.011018159559273615
sentiment_analysis	natural_language_processing	0.0031746031746031694
linear_programming_relaxation	object-oriented_design	0.0
uml_2.0	explicit_feedback	0.0
software_design	learning_to_rank	0.0
software_architecture_design	wordnet	0.0
apriori	heterogeneous_wireless_network	0.0
sparse_approximation	ad_hoc_wireless_networks	0.0
sentiment_analysis	text_mining	0.0
sentiment_analysis	object-oriented_design	0.0
frequent_item_sets	sentiment_analysis	0.0
language_model	machine_translation	0.027962716378162413
turing_machines	textual_entailment	0.0
link_analysis	pushdown_systems	0.0
uml_class_diagrams	polynomial_time_approximation_scheme	0.0
language_model	information_retrieval	0.012446439502142418
routing_algorithm	bm25	0.0
formal_logic	bm25	0.0
ad_hoc_wireless_networks	statistical_machine_translation	0.0
patent_retrieval	variational_approximation	0.0
web_mining	information_retrieval	0.0012242399510304018
recommender_systems	system_testing	0.0
software_design	theoretical_computer_science	0.0
web_mining	cellular_automata	0.0
bm25	web_page_classification	0.0
textual_entailment	wireless_networks	0.0
turing_machines	routing_algorithm	0.0
network_protocols	bilingual_dictionary	0.0
image_retrieval	query_expansion	0.007633587786259522
information_retrieval	data_warehouse	0.002577319587628859
automata_theory	finite_automata	0.02343749999999982
polynomial_time_approximation_scheme	approximation_theory	0.0
natural_language_processing	web_page_classification	0.0
computer_networks	information_extraction	0.0
pushdown_systems	formal_logic	0.0
retrieval_effectiveness	system_testing	0.0
machine_translation	bilingual_dictionary	0.039999999999998405
natural_language_processing	text_mining	0.029177718832891168
text_classification	sentiment_analysis	0.025641025641025533
information_extraction	system_testing	0.0
clustering	fuzzy_clustering	0.99999999999995
requirements_traceability	bilingual_dictionary	0.0
